pmid,source,ling_score
29406373,linguistic,4.0
23946503,linguistic,6.0
23951226,linguistic,6.0
23828837,linguistic,5.0
23935056,linguistic,6.0
23929030,linguistic,6.0
23918248,linguistic,6.0
23918250,linguistic,4.0
23890284,linguistic,3.0
23504705,linguistic,3.0
23936240,linguistic,3.0
23896666,linguistic,3.0
23895341,linguistic,4.0
23895164,linguistic,3.0
23892401,linguistic,4.0
23894142,linguistic,5.0
23875761,linguistic,3.0
28105921,linguistic,6.0
23865810,linguistic,5.0
23865838,linguistic,5.0
23846595,linguistic,4.0
23842809,linguistic,5.0
29706780,linguistic,3.0
23832245,linguistic,3.0
29506476,linguistic,3.0
23828785,linguistic,6.0
23861827,linguistic,3.0
23820583,linguistic,5.0
23815072,linguistic,3.0
23812996,linguistic,4.0
23812998,linguistic,3.0
23812986,linguistic,5.0
23888102,linguistic,3.0
23814141,linguistic,3.0
23802613,linguistic,8.0
23840562,linguistic,3.0
23826173,linguistic,5.0
23793516,linguistic,3.0
23805260,linguistic,3.0
23782616,linguistic,6.0
23774715,linguistic,5.0
23766290,linguistic,7.0
23761453,linguistic,4.0
23696374,linguistic,4.0
23766289,linguistic,6.0
23761452,linguistic,3.0
23705874,linguistic,3.0
23761454,linguistic,4.0
23762313,linguistic,4.0
23751181,linguistic,4.0
23748563,linguistic,3.0
29444388,linguistic,3.0
23749957,linguistic,5.0
23742129,linguistic,7.0
23740741,linguistic,3.0
23740839,linguistic,3.0
23736530,linguistic,3.0
23736532,linguistic,5.0
23736528,linguistic,5.0
23732273,linguistic,4.0
23838840,linguistic,3.0
23692364,linguistic,3.0
29429018,linguistic,3.0
23729469,linguistic,5.0
23720490,linguistic,4.0
23720488,linguistic,5.0
24280345,linguistic,4.0
23716197,linguistic,4.0
23716633,linguistic,3.0
23710727,linguistic,5.0
23702710,linguistic,3.0
23636887,linguistic,4.0
23698863,linguistic,3.0
23703214,linguistic,4.0
23717507,linguistic,6.0
23685612,linguistic,3.0
29028907,linguistic,5.0
29500026,linguistic,4.0
23680785,linguistic,4.0
23681121,linguistic,4.0
23681907,linguistic,4.0
23677616,linguistic,5.0
23677608,linguistic,3.0
23677940,linguistic,4.0
29377902,linguistic,4.0
23671334,linguistic,6.0
23676619,linguistic,5.0
23666626,linguistic,6.0
23661681,linguistic,5.0
23656909,linguistic,4.0
23614390,linguistic,5.0
23640335,linguistic,3.0
23650520,linguistic,4.0
23635100,linguistic,6.0
23630176,linguistic,7.0
23621914,linguistic,3.0
23626002,linguistic,3.0
23625965,linguistic,6.0
29341109,linguistic,4.0
23620293,linguistic,5.0
23617301,linguistic,4.0
23815181,linguistic,5.0
23603332,linguistic,5.0
23735122,linguistic,3.0
29320579,linguistic,3.0
23734660,linguistic,4.0
23586463,linguistic,4.0
23584085,linguistic,4.0
23593247,linguistic,5.0
23859271,linguistic,3.0
23734605,linguistic,4.0
23735126,linguistic,6.0
23564842,linguistic,3.0
23577055,linguistic,3.0
30339216,linguistic,3.0
30219838,linguistic,3.0
28968872,linguistic,4.0
30256987,linguistic,3.0
29088389,linguistic,3.0
29087512,linguistic,3.0
29855956,linguistic,3.0
29136213,linguistic,5.0
30376049,linguistic,3.0
29140522,linguistic,8.0
29069445,linguistic,5.0
23550210,linguistic,3.0
30358842,linguistic,3.0
29160623,linguistic,4.0
30219837,linguistic,3.0
23522376,linguistic,3.0
23527209,linguistic,5.0
23511729,linguistic,4.0
23505295,linguistic,5.0
23493324,linguistic,5.0
23486613,linguistic,5.0
27081155,linguistic,3.0
23514199,linguistic,3.0
23496976,linguistic,6.0
23497081,linguistic,5.0
23469223,linguistic,4.0
23515897,linguistic,5.0
23599922,linguistic,4.0
23468878,linguistic,4.0
23330685,linguistic,6.0
23462700,linguistic,5.0
29206167,linguistic,5.0
23437146,linguistic,3.0
23426256,linguistic,6.0
23445565,linguistic,6.0
23418188,linguistic,5.0
23412913,linguistic,4.0
23390137,linguistic,5.0
23388151,linguistic,3.0
23375020,linguistic,5.0
23442919,linguistic,4.0
23356573,linguistic,6.0
23355290,linguistic,3.0
23368677,linguistic,4.0
23336431,linguistic,3.0
23331614,linguistic,4.0
23327937,linguistic,4.0
23327649,linguistic,5.0
23324080,linguistic,5.0
23324024,linguistic,4.0
23323735,linguistic,6.0
23325628,linguistic,4.0
23295473,linguistic,3.0
23297035,linguistic,3.0
29048882,linguistic,3.0
28914198,linguistic,3.0
23715986,linguistic,3.0
23027045,linguistic,4.0
23702556,linguistic,4.0
23192551,linguistic,5.0
24883265,linguistic,3.0
23348786,linguistic,3.0
24584870,linguistic,3.0
23715991,linguistic,4.0
23333734,linguistic,7.0
23240691,linguistic,3.0
23276706,linguistic,3.0
23267176,linguistic,4.0
29089861,linguistic,3.0
23259794,linguistic,5.0
23272172,linguistic,3.0
23282099,linguistic,4.0
23248008,linguistic,4.0
23272111,linguistic,7.0
23242262,linguistic,7.0
23282330,linguistic,3.0
23281624,linguistic,3.0
23281648,linguistic,7.0
23281852,linguistic,3.0
23281941,linguistic,4.0
23220573,linguistic,3.0
26261718,linguistic,3.0
22477438,linguistic,3.0
23081734,linguistic,4.0
22833353,linguistic,3.0
23203984,linguistic,5.0
23203883,linguistic,4.0
23203881,linguistic,3.0
23196990,linguistic,3.0
23209700,linguistic,6.0
23163785,linguistic,3.0
23197656,linguistic,3.0
23181585,linguistic,5.0
23193291,linguistic,3.0
23193289,linguistic,5.0
23180769,linguistic,3.0
23173819,linguistic,4.0
23162086,linguistic,4.0
23160414,linguistic,5.0
23160412,linguistic,5.0
23247048,linguistic,5.0
23204843,linguistic,4.0
23148484,linguistic,5.0
23143269,linguistic,3.0
28666416,linguistic,3.0
23094866,linguistic,4.0
23116482,linguistic,4.0
23092397,linguistic,5.0
23110969,linguistic,5.0
23088505,linguistic,3.0
23127988,linguistic,5.0
23068444,linguistic,3.0
27585944,linguistic,3.0
23051646,linguistic,5.0
28872632,linguistic,3.0
28398465,linguistic,4.0
28865429,linguistic,3.0
28888135,linguistic,3.0
23034089,linguistic,5.0
23091307,linguistic,4.0
28857516,linguistic,3.0
23024011,linguistic,4.0
23023984,linguistic,5.0
23028969,linguistic,3.0
22954625,linguistic,3.0
22970177,linguistic,3.0
22954633,linguistic,4.0
22951932,linguistic,4.0
22945945,linguistic,3.0
23132505,linguistic,5.0
22962493,linguistic,3.0
22962484,linguistic,3.0
22962466,linguistic,4.0
22962464,linguistic,7.0
22962483,linguistic,3.0
22955990,linguistic,3.0
28966897,linguistic,3.0
28848598,linguistic,3.0
22952662,linguistic,7.0
22937107,linguistic,3.0
22923300,linguistic,4.0
22923294,linguistic,3.0
22917040,linguistic,5.0
22913485,linguistic,5.0
22927906,linguistic,4.0
22907538,linguistic,3.0
28858850,linguistic,5.0
22900013,linguistic,3.0
22877077,linguistic,5.0
22863766,linguistic,7.0
22856879,linguistic,3.0
22753041,linguistic,3.0
22870325,linguistic,7.0
22844100,linguistic,4.0
22834945,linguistic,7.0
22827703,linguistic,5.0
22826541,linguistic,7.0
22824307,linguistic,4.0
22813356,linguistic,6.0
22815363,linguistic,5.0
22811343,linguistic,3.0
22806579,linguistic,5.0
22802394,linguistic,4.0
22800569,linguistic,3.0
22798082,linguistic,6.0
22829744,linguistic,5.0
23245293,linguistic,3.0
22792232,linguistic,3.0
22772948,linguistic,5.0
22747501,linguistic,3.0
22350209,linguistic,4.0
22761559,linguistic,4.0
22761802,linguistic,4.0
22743224,linguistic,5.0
22759425,linguistic,3.0
22730433,linguistic,7.0
22730434,linguistic,3.0
22718529,linguistic,3.0
22717648,linguistic,5.0
22576292,linguistic,3.0
22708584,linguistic,8.0
22807434,linguistic,5.0
29067135,linguistic,3.0
22829724,linguistic,4.0
22829725,linguistic,4.0
22719847,linguistic,3.0
22719234,linguistic,4.0
22693222,linguistic,5.0
22689643,linguistic,7.0
22759612,linguistic,4.0
22689644,linguistic,5.0
22689645,linguistic,5.0
22689642,linguistic,5.0
22689388,linguistic,4.0
22691961,linguistic,3.0
28614365,linguistic,3.0
22715369,linguistic,3.0
22684630,linguistic,3.0
28610638,linguistic,4.0
28609482,linguistic,5.0
22674824,linguistic,4.0
22689752,linguistic,3.0
22715304,linguistic,4.0
22651224,linguistic,5.0
22693437,linguistic,5.0
28582457,linguistic,3.0
22638586,linguistic,6.0
22638578,linguistic,5.0
22628519,linguistic,9.0
22621371,linguistic,5.0
22615162,linguistic,3.0
22607234,linguistic,4.0
28200021,linguistic,3.0
22611129,linguistic,5.0
28005526,linguistic,3.0
22591066,linguistic,5.0
22600737,linguistic,6.0
22591859,linguistic,5.0
22629329,linguistic,3.0
22583488,linguistic,3.0
22581768,linguistic,5.0
22584067,linguistic,5.0
22581174,linguistic,4.0
22574945,linguistic,3.0
22568821,linguistic,5.0
22559876,linguistic,3.0
22555647,linguistic,6.0
22554190,linguistic,3.0
22554788,linguistic,4.0
22563474,linguistic,3.0
21932104,linguistic,3.0
22563389,linguistic,4.0
22778902,linguistic,4.0
22541598,linguistic,5.0
22531216,linguistic,3.0
22531214,linguistic,4.0
29993641,linguistic,4.0
22546559,linguistic,5.0
22513993,linguistic,5.0
22510480,linguistic,4.0
33324015,linguistic,3.0
22553393,linguistic,4.0
22553387,linguistic,3.0
22500001,linguistic,4.0
22537301,linguistic,4.0
22500000,linguistic,6.0
22495752,linguistic,5.0
27609510,linguistic,5.0
22496884,linguistic,6.0
22493694,linguistic,5.0
22491036,linguistic,4.0
28273333,linguistic,3.0
28724111,linguistic,4.0
22493539,linguistic,4.0
22332784,linguistic,4.0
22465513,linguistic,3.0
22458912,linguistic,3.0
22536960,linguistic,3.0
22536955,linguistic,5.0
22453064,linguistic,4.0
22465442,linguistic,3.0
22484059,linguistic,3.0
22443449,linguistic,3.0
22434830,linguistic,4.0
22434844,linguistic,5.0
22434831,linguistic,4.0
22434842,linguistic,4.0
22438795,linguistic,3.0
22419780,linguistic,4.0
22419783,linguistic,4.0
27081850,linguistic,5.0
22402612,linguistic,5.0
22402613,linguistic,3.0
28398289,linguistic,3.0
22539430,linguistic,5.0
22430798,linguistic,5.0
21720920,linguistic,4.0
22419842,linguistic,3.0
22377895,linguistic,4.0
22290570,linguistic,5.0
28011781,linguistic,3.0
28122127,linguistic,3.0
22343432,linguistic,4.0
22345617,linguistic,5.0
22335941,linguistic,5.0
22348130,linguistic,3.0
28348172,linguistic,3.0
22332237,linguistic,5.0
22328782,linguistic,6.0
22318347,linguistic,3.0
22309468,linguistic,3.0
22318478,linguistic,3.0
22449399,linguistic,8.0
22292669,linguistic,4.0
22310480,linguistic,3.0
22285560,linguistic,6.0
22280360,linguistic,4.0
22373375,linguistic,6.0
22270192,linguistic,3.0
22224407,linguistic,3.0
22359445,linguistic,4.0
22438982,linguistic,3.0
27392298,linguistic,5.0
22257667,linguistic,5.0
22257668,linguistic,4.0
22253280,linguistic,4.0
22247275,linguistic,4.0
22247277,linguistic,3.0
22219203,linguistic,5.0
22235263,linguistic,3.0
22230096,linguistic,7.0
22214541,linguistic,3.0
21938634,linguistic,3.0
22961451,linguistic,5.0
22213543,linguistic,5.0
22198341,linguistic,4.0
22192482,linguistic,4.0
22199390,linguistic,3.0
22188791,linguistic,3.0
26607428,linguistic,3.0
22098204,linguistic,3.0
22797899,linguistic,3.0
22169535,linguistic,4.0
22155869,linguistic,5.0
22140104,linguistic,3.0
22139939,linguistic,4.0
22139937,linguistic,3.0
22289480,linguistic,3.0
22139934,linguistic,4.0
22134646,linguistic,4.0
22369265,linguistic,6.0
22369513,linguistic,5.0
22135418,linguistic,7.0
28210206,linguistic,3.0
22121227,linguistic,3.0
22110041,linguistic,3.0
28911111,linguistic,3.0
22355226,linguistic,5.0
22102591,linguistic,4.0
22096230,linguistic,3.0
22085524,linguistic,4.0
22080562,linguistic,4.0
22080549,linguistic,3.0
22078224,linguistic,3.0
22075997,linguistic,5.0
22072385,linguistic,4.0
22073040,linguistic,4.0
22067455,linguistic,3.0
22064852,linguistic,7.0
22065541,linguistic,3.0
22058127,linguistic,3.0
22053076,linguistic,3.0
22087242,linguistic,3.0
22002696,linguistic,4.0
21339531,linguistic,5.0
22125388,linguistic,7.0
22039206,linguistic,7.0
22037400,linguistic,3.0
22034521,linguistic,6.0
22040741,linguistic,3.0
21895812,linguistic,3.0
22021380,linguistic,3.0
22016406,linguistic,3.0
22012987,linguistic,4.0
21999641,linguistic,7.0
21993537,linguistic,5.0
28049469,linguistic,5.0
27933520,linguistic,3.0
21984760,linguistic,4.0
22373396,linguistic,5.0
21977986,linguistic,4.0
21975133,linguistic,3.0
22155609,linguistic,3.0
21965557,linguistic,3.0
21959865,linguistic,6.0
21956165,linguistic,4.0
21968957,linguistic,3.0
21943367,linguistic,6.0
21966371,linguistic,3.0
21935630,linguistic,3.0
21949676,linguistic,6.0
28070282,linguistic,3.0
29296939,linguistic,4.0
27977068,linguistic,3.0
27977206,linguistic,4.0
21914205,linguistic,5.0
21906294,linguistic,4.0
21896510,linguistic,4.0
21893519,linguistic,6.0
21519813,linguistic,3.0
22008641,linguistic,9.0
27984824,linguistic,5.0
21881655,linguistic,3.0
28105316,linguistic,3.0
21880310,linguistic,3.0
27915230,linguistic,3.0
21901122,linguistic,4.0
27440183,linguistic,3.0
21854652,linguistic,7.0
21904437,linguistic,4.0
21904439,linguistic,4.0
21856738,linguistic,5.0
21854555,linguistic,4.0
27899279,linguistic,3.0
21849047,linguistic,4.0
21849395,linguistic,3.0
21840875,linguistic,3.0
27869105,linguistic,3.0
21824423,linguistic,7.0
21774475,linguistic,7.0
21816093,linguistic,6.0
21813477,linguistic,4.0
21904427,linguistic,4.0
21887657,linguistic,3.0
21798033,linguistic,4.0
21791068,linguistic,5.0
21799897,linguistic,6.0
21775309,linguistic,4.0
21757464,linguistic,6.0
21992616,linguistic,3.0
21752800,linguistic,4.0
27841400,linguistic,3.0
27810480,linguistic,3.0
21736759,linguistic,3.0
21992029,linguistic,5.0
21731011,linguistic,4.0
21715387,linguistic,5.0
21715384,linguistic,4.0
21685102,linguistic,3.0
31414702,linguistic,8.0
27822119,linguistic,3.0
21711533,linguistic,3.0
21712246,linguistic,5.0
21712248,linguistic,5.0
21712250,linguistic,5.0
21738333,linguistic,5.0
21696592,linguistic,4.0
21472892,linguistic,4.0
21689434,linguistic,7.0
21685050,linguistic,5.0
21698189,linguistic,5.0
21672959,linguistic,4.0
21672955,linguistic,5.0
21669962,linguistic,3.0
21684350,linguistic,3.0
21666259,linguistic,6.0
21653517,linguistic,4.0
21653513,linguistic,5.0
21653519,linguistic,4.0
21887016,linguistic,4.0
21646339,linguistic,5.0
21635751,linguistic,3.0
21636590,linguistic,3.0
21636591,linguistic,5.0
21624888,linguistic,3.0
21619696,linguistic,6.0
21622957,linguistic,3.0
21619655,linguistic,6.0
21622954,linguistic,4.0
21619640,linguistic,5.0
21622663,linguistic,4.0
21622656,linguistic,4.0
21554380,linguistic,5.0
21609962,linguistic,4.0
28966693,linguistic,3.0
27736735,linguistic,3.0
21602264,linguistic,5.0
21602267,linguistic,7.0
21596783,linguistic,3.0
21595880,linguistic,3.0
21593126,linguistic,3.0
21586582,linguistic,3.0
21586520,linguistic,5.0
21586583,linguistic,4.0
21575196,linguistic,4.0
21576220,linguistic,3.0
27659943,linguistic,3.0
27663500,linguistic,8.0
21558324,linguistic,5.0
21558322,linguistic,4.0
21554709,linguistic,5.0
21554668,linguistic,4.0
27643689,linguistic,3.0
21545712,linguistic,6.0
21536339,linguistic,3.0
21542935,linguistic,3.0
21542931,linguistic,4.0
27830061,linguistic,3.0
21576754,linguistic,5.0
21527030,linguistic,5.0
21453324,linguistic,4.0
21521508,linguistic,3.0
21520941,linguistic,4.0
21541350,linguistic,5.0
21513511,linguistic,4.0
21515631,linguistic,5.0
21507258,linguistic,4.0
21505032,linguistic,3.0
21533164,linguistic,3.0
21496247,linguistic,5.0
21492431,linguistic,4.0
21498403,linguistic,6.0
21486937,linguistic,3.0
21491495,linguistic,5.0
21394829,linguistic,4.0
21471009,linguistic,5.0
21641561,linguistic,3.0
21450716,linguistic,4.0
21450709,linguistic,5.0
21445611,linguistic,3.0
21441431,linguistic,4.0
21441347,linguistic,5.0
21420460,linguistic,5.0
21418615,linguistic,3.0
21420479,linguistic,5.0
21414208,linguistic,3.0
21421552,linguistic,6.0
21414989,linguistic,4.0
21414986,linguistic,3.0
21414988,linguistic,3.0
21411447,linguistic,4.0
21408061,linguistic,5.0
27519318,linguistic,3.0
21309043,linguistic,4.0
21372087,linguistic,3.0
21464846,linguistic,4.0
21233524,linguistic,3.0
21385030,linguistic,4.0
21362185,linguistic,3.0
21519818,linguistic,4.0
27492285,linguistic,6.0
21361385,linguistic,4.0
21184613,linguistic,5.0
21349868,linguistic,5.0
21327987,linguistic,4.0
21365759,linguistic,4.0
21359215,linguistic,4.0
21330290,linguistic,6.0
21325301,linguistic,4.0
21311855,linguistic,3.0
21303863,linguistic,4.0
21383910,linguistic,5.0
21296751,linguistic,7.0
21326365,linguistic,3.0
21278187,linguistic,3.0
21278191,linguistic,3.0
21278189,linguistic,5.0
21277861,linguistic,4.0
21265623,linguistic,3.0
21256977,linguistic,5.0
21257609,linguistic,4.0
21310640,linguistic,4.0
21252074,linguistic,5.0
21245051,linguistic,6.0
21235794,linguistic,3.0
21227933,linguistic,4.0
21216773,linguistic,5.0
21216777,linguistic,4.0
21894614,linguistic,3.0
21296742,linguistic,3.0
21590420,linguistic,3.0
21460878,linguistic,3.0
21898268,linguistic,3.0
21296743,linguistic,3.0
27318201,linguistic,5.0
27230105,linguistic,3.0
27185059,linguistic,3.0
27087310,linguistic,3.0
27055826,linguistic,5.0
27046270,linguistic,3.0
27023900,linguistic,3.0
27022158,linguistic,4.0
27013077,linguistic,5.0
26842767,linguistic,3.0
26911813,linguistic,3.0
27068479,linguistic,3.0
27212835,linguistic,3.0
26981434,linguistic,3.0
26730820,linguistic,3.0
26751762,linguistic,4.0
22679507,linguistic,4.0
25971781,linguistic,3.0
29455577,linguistic,3.0
26678650,linguistic,3.0
26599208,linguistic,3.0
26590258,linguistic,7.0
26578580,linguistic,4.0
26578563,linguistic,3.0
26546515,linguistic,3.0
26729273,linguistic,4.0
26508761,linguistic,5.0
26507857,linguistic,5.0
26501190,linguistic,3.0
26500754,linguistic,3.0
26500753,linguistic,6.0
26467478,linguistic,3.0
26467475,linguistic,5.0
26543854,linguistic,3.0
24602174,linguistic,3.0
26405458,linguistic,4.0
26398231,linguistic,3.0
26363178,linguistic,4.0
25893865,linguistic,3.0
26320871,linguistic,3.0
26289428,linguistic,4.0
26238452,linguistic,5.0
26228432,linguistic,5.0
26451642,linguistic,5.0
26209310,linguistic,3.0
26156871,linguistic,3.0
26154972,linguistic,3.0
26140928,linguistic,3.0
26140212,linguistic,3.0
26133641,linguistic,3.0
26130661,linguistic,6.0
26087141,linguistic,3.0
26032887,linguistic,3.0
26019179,linguistic,4.0
26029379,linguistic,3.0
25998807,linguistic,3.0
25979474,linguistic,5.0
25948579,linguistic,3.0
25472428,linguistic,4.0
25431329,linguistic,5.0
25925571,linguistic,3.0
25914639,linguistic,3.0
25818895,linguistic,3.0
25808223,linguistic,3.0
25797062,linguistic,3.0
25788621,linguistic,5.0
23339423,linguistic,4.0
27490165,linguistic,5.0
25609795,linguistic,3.0
25666423,linguistic,3.0
25887597,linguistic,9.0
25703229,linguistic,3.0
25670757,linguistic,3.0
25643023,linguistic,3.0
25637569,linguistic,3.0
25517683,linguistic,3.0
25577391,linguistic,6.0
26431463,linguistic,3.0
26547981,linguistic,3.0
27355955,linguistic,3.0
25480687,linguistic,4.0
25494511,linguistic,6.0
24519495,linguistic,3.0
25432975,linguistic,3.0
26263006,linguistic,4.0
25404643,linguistic,3.0
27196054,linguistic,4.0
25358478,linguistic,3.0
26169172,linguistic,3.0
25422725,linguistic,4.0
25316676,linguistic,3.0
28796634,linguistic,3.0
25239422,linguistic,4.0
27045953,linguistic,3.0
25230690,linguistic,3.0
25055762,linguistic,4.0
25228922,linguistic,3.0
25169797,linguistic,3.0
25960936,linguistic,3.0
25086503,linguistic,3.0
25151459,linguistic,3.0
25061375,linguistic,3.0
25009514,linguistic,3.0
25009511,linguistic,3.0
24922051,linguistic,3.0
26699225,linguistic,3.0
24904401,linguistic,3.0
24812343,linguistic,6.0
24799431,linguistic,3.0
21602921,linguistic,4.0
24731071,linguistic,3.0
24634318,linguistic,3.0
24960519,linguistic,3.0
24666584,linguistic,3.0
24589857,linguistic,4.0
24436130,linguistic,3.0
24517501,linguistic,5.0
24503543,linguistic,7.0
24497503,linguistic,5.0
25371240,linguistic,3.0
24516366,linguistic,3.0
